PC1,PC2,sample_id,file_uuid,File ID,File Name,Data Category,Data Type,Project ID,Case ID,Sample ID,Tissue Type,Tumor Descriptor,Specimen Type,Preservation Method
89.86905709898492,-61.84593390850617,c9cd0f68-72fa-40ef-9b37-a01552a14ef5.rna_seq.augmented_star_gene_counts.tsv,c9cd0f68-72fa-40ef-9b37-a01552a14ef5,a0516e5a-dc8d-490f-9755-d571b737252c,c9cd0f68-72fa-40ef-9b37-a01552a14ef5.rna_seq.augmented_star_gene_counts.tsv,Transcriptome Profiling,Gene Expression Quantification,CPTAC-3,C3N-02152,C3N-02152-06,Normal,Not Applicable,Solid Tissue,Snap Frozen
-38.0111651594105,-23.460657302351763,594ab534-9266-4d20-95f4-69e0a5837643.rna_seq.augmented_star_gene_counts.tsv,594ab534-9266-4d20-95f4-69e0a5837643,59671194-d9b4-42a4-88b1-d95bcb7b8e7d,594ab534-9266-4d20-95f4-69e0a5837643.rna_seq.augmented_star_gene_counts.tsv,Transcriptome Profiling,Gene Expression Quantification,CPTAC-3,C3N-03015,C3N-03015-01,Tumor,Primary,Solid Tissue,Snap Frozen
-24.502123509045457,-17.63828064673538,66fedd31-256b-451d-8e75-74ec8260fbf9.rna_seq.augmented_star_gene_counts.tsv,66fedd31-256b-451d-8e75-74ec8260fbf9,c8983b4c-5045-403b-9233-a54b86d7176b,66fedd31-256b-451d-8e75-74ec8260fbf9.rna_seq.augmented_star_gene_counts.tsv,Transcriptome Profiling,Gene Expression Quantification,CPTAC-3,C3N-02714,C3N-02714-06,Normal,Not Applicable,Solid Tissue,Snap Frozen
37.903427793910865,-6.596360203225925,42f6f39a-54ea-4f4a-8db3-8ed9973ee08d.rna_seq.augmented_star_gene_counts.tsv,42f6f39a-54ea-4f4a-8db3-8ed9973ee08d,70fff76f-5383-492b-9e06-83afaca80f01,42f6f39a-54ea-4f4a-8db3-8ed9973ee08d.rna_seq.augmented_star_gene_counts.tsv,Transcriptome Profiling,Gene Expression Quantification,CPTAC-3,C3L-06925,C3L-06925-03,Normal,Not Applicable,Solid Tissue,Snap Frozen
6.846023282700895,146.08946288803222,3e3c6782-7887-4344-9c70-cb8b5b7db69e.rna_seq.augmented_star_gene_counts.tsv,3e3c6782-7887-4344-9c70-cb8b5b7db69e,db0aa7db-062f-4afa-b75c-8c7d072bcccc,3e3c6782-7887-4344-9c70-cb8b5b7db69e.rna_seq.augmented_star_gene_counts.tsv,Transcriptome Profiling,Gene Expression Quantification,HCMI-CMDC,HCM-WCMC-1280-C54,HCM-WCMC-1280-C54-85A,Tumor,Primary,3D Organoid,Frozen
-29.445825795972272,-14.723746080831493,4690c2c8-5d11-416e-bf4f-217d7759ebe3.rna_seq.augmented_star_gene_counts.tsv,4690c2c8-5d11-416e-bf4f-217d7759ebe3,10cd8638-46dc-4e71-a639-353d1b650fe8,4690c2c8-5d11-416e-bf4f-217d7759ebe3.rna_seq.augmented_star_gene_counts.tsv,Transcriptome Profiling,Gene Expression Quantification,HCMI-CMDC,HCM-EXPT-1240-C15,HCM-EXPT-1240-C15-01A,Tumor,Primary,Solid Tissue,Frozen
-60.53251031871408,-36.24975170655476,40e76611-795f-49e2-a865-02320d674106.rna_seq.augmented_star_gene_counts.tsv,40e76611-795f-49e2-a865-02320d674106,8ba67c82-3f7f-4271-9b1b-d0696729a7fa,40e76611-795f-49e2-a865-02320d674106.rna_seq.augmented_star_gene_counts.tsv,Transcriptome Profiling,Gene Expression Quantification,HCMI-CMDC,HCM-EXPT-1065-C50,HCM-EXPT-1065-C50-01A,Tumor,Primary,Solid Tissue,Frozen
-70.22361671545224,-16.360917112457,067aebac-7913-4b55-9b84-3e2dccdcb58b.rna_seq.augmented_star_gene_counts.tsv,067aebac-7913-4b55-9b84-3e2dccdcb58b,065eb382-fa9a-4835-a06d-16f580a57c5b,067aebac-7913-4b55-9b84-3e2dccdcb58b.rna_seq.augmented_star_gene_counts.tsv,Transcriptome Profiling,Gene Expression Quantification,HCMI-CMDC,HCM-EXPT-1235-C18,HCM-EXPT-1235-C18-01A,Tumor,Primary,Solid Tissue,Frozen
3.374704549391681,-38.82093161730272,c39411e8-f391-4fc1-895e-fe0338975550.rna_seq.augmented_star_gene_counts.tsv,c39411e8-f391-4fc1-895e-fe0338975550,f7355e9e-baf9-4965-95cd-370002520c14,c39411e8-f391-4fc1-895e-fe0338975550.rna_seq.augmented_star_gene_counts.tsv,Transcriptome Profiling,Gene Expression Quantification,CPTAC-3,C3N-04152,C3N-04152-06,Normal,Not Applicable,Solid Tissue,Snap Frozen
-106.13426401558887,-43.0205133590121,5ef68691-944e-4cdf-a19b-cc75f0081ad5.rna_seq.augmented_star_gene_counts.tsv,5ef68691-944e-4cdf-a19b-cc75f0081ad5,946bf992-6b33-4171-9602-5534f6244068,5ef68691-944e-4cdf-a19b-cc75f0081ad5.rna_seq.augmented_star_gene_counts.tsv,Transcriptome Profiling,Gene Expression Quantification,HCMI-CMDC,HCM-EXPT-1008-C50,HCM-EXPT-1008-C50-01A,Tumor,Primary,Solid Tissue,Frozen
-151.5875878870177,21.587899490688997,1c9bd92a-8e45-445a-b63a-77fc3a948eea.rna_seq.augmented_star_gene_counts.tsv,1c9bd92a-8e45-445a-b63a-77fc3a948eea,58102bad-7f64-45bc-b580-d2574e2643e5,1c9bd92a-8e45-445a-b63a-77fc3a948eea.rna_seq.augmented_star_gene_counts.tsv,Transcriptome Profiling,Gene Expression Quantification,HCMI-CMDC,HCM-CSHL-0853-C56,HCM-CSHL-0853-C56-85D,Tumor,Metastatic,3D Organoid,Frozen
-17.701050847279056,-42.78927612681687,d7f01a39-4136-479e-a0cb-fd2835d1abd4.rna_seq.augmented_star_gene_counts.tsv,d7f01a39-4136-479e-a0cb-fd2835d1abd4,c27c67c5-2acb-43cd-8f65-bb697bee7a05,d7f01a39-4136-479e-a0cb-fd2835d1abd4.rna_seq.augmented_star_gene_counts.tsv,Transcriptome Profiling,Gene Expression Quantification,HCMI-CMDC,HCM-EXPT-0977-C25,HCM-EXPT-0977-C25-01A,Tumor,Primary,Solid Tissue,Frozen
-66.72439075093715,8.093743278369272,e8f3fa5c-8afb-4d7d-831f-96155470f755.rna_seq.augmented_star_gene_counts.tsv,e8f3fa5c-8afb-4d7d-831f-96155470f755,f1d9e5ef-014d-4dda-ba76-628dc67a2997,e8f3fa5c-8afb-4d7d-831f-96155470f755.rna_seq.augmented_star_gene_counts.tsv,Transcriptome Profiling,Gene Expression Quantification,HCMI-CMDC,HCM-BROD-0709-C64,HCM-BROD-0709-C64-85B,Tumor,Primary,3D Organoid,Frozen
11.176870195157909,11.328542060648557,b189b569-016f-44dd-a3b2-35bb801fbe4b.rna_seq.augmented_star_gene_counts.tsv,b189b569-016f-44dd-a3b2-35bb801fbe4b,ccf373cd-0928-4603-b24b-94b4d48832d3,b189b569-016f-44dd-a3b2-35bb801fbe4b.rna_seq.augmented_star_gene_counts.tsv,Transcriptome Profiling,Gene Expression Quantification,CPTAC-3,C3N-01766,C3N-01766-04,Tumor,Primary,Solid Tissue,Snap Frozen
97.69244109842417,-41.35128824465208,049b209c-4afd-4caa-a5cc-ec1299e87ed5.rna_seq.augmented_star_gene_counts.tsv,049b209c-4afd-4caa-a5cc-ec1299e87ed5,eeea1378-531a-4440-98d3-29cfc74ff6cf,049b209c-4afd-4caa-a5cc-ec1299e87ed5.rna_seq.augmented_star_gene_counts.tsv,Transcriptome Profiling,Gene Expression Quantification,CPTAC-3,C3N-02586,C3N-02586-03,Normal,Not Applicable,Solid Tissue,Snap Frozen
-219.68974433704537,-6.406739391757623,d2f1efa2-0495-4f74-8519-5d87c233027d.rna_seq.augmented_star_gene_counts.tsv,d2f1efa2-0495-4f74-8519-5d87c233027d,8ece32e7-9768-4bb3-bde2-9de8a64f0228,d2f1efa2-0495-4f74-8519-5d87c233027d.rna_seq.augmented_star_gene_counts.tsv,Transcriptome Profiling,Gene Expression Quantification,HCMI-CMDC,HCM-SANG-1306-C25,HCM-SANG-1306-C25-85A-01R-A80W-32,Tumor,Primary,3D Organoid,Frozen
-70.3485282112562,6.772738321158925,afc47e05-7715-48b1-aa9e-acf36470b5c4.rna_seq.augmented_star_gene_counts.tsv,afc47e05-7715-48b1-aa9e-acf36470b5c4,e2d579cf-375c-4c98-bdbf-17cf264d131b,afc47e05-7715-48b1-aa9e-acf36470b5c4.rna_seq.augmented_star_gene_counts.tsv,Transcriptome Profiling,Gene Expression Quantification,HCMI-CMDC,HCM-EXPT-0932-C50,HCM-EXPT-0932-C50-01A,Tumor,Primary,Solid Tissue,Frozen
-8.738574178710886,-23.929349719605717,12f3c95d-26ef-47d4-ba42-e8c35cbd7d25.rna_seq.augmented_star_gene_counts.tsv,12f3c95d-26ef-47d4-ba42-e8c35cbd7d25,51a72023-26af-4d14-8a56-30aecf0f1b0d,12f3c95d-26ef-47d4-ba42-e8c35cbd7d25.rna_seq.augmented_star_gene_counts.tsv,Transcriptome Profiling,Gene Expression Quantification,CPTAC-3,C3N-03015,C3N-03015-02,Normal,Not Applicable,Solid Tissue,Snap Frozen
58.979063649431346,-70.26237078733496,233c3164-1b1a-41e0-9897-738545c10607.rna_seq.augmented_star_gene_counts.tsv,233c3164-1b1a-41e0-9897-738545c10607,71bbb99c-19ce-419d-87d6-bd333c1aecf7,233c3164-1b1a-41e0-9897-738545c10607.rna_seq.augmented_star_gene_counts.tsv,Transcriptome Profiling,Gene Expression Quantification,CPTAC-3,C3N-03202,C3N-03202-03,Normal,Not Applicable,Solid Tissue,Snap Frozen
-177.11508110054896,18.941862610454088,2aab05fb-874d-487f-91c8-08b590753414.rna_seq.augmented_star_gene_counts.tsv,2aab05fb-874d-487f-91c8-08b590753414,8673b4fa-26f8-441b-93ab-5aea6b8b377a,2aab05fb-874d-487f-91c8-08b590753414.rna_seq.augmented_star_gene_counts.tsv,Transcriptome Profiling,Gene Expression Quantification,HCMI-CMDC,HCM-STAN-0846-C20,HCM-STAN-0846-C20-85A,Tumor,Primary,3D Organoid,Frozen
-97.64235251068293,11.10060253094156,27250687-6aaa-4fce-8eb5-9fa6d44b1130.rna_seq.augmented_star_gene_counts.tsv,27250687-6aaa-4fce-8eb5-9fa6d44b1130,96224684-d20b-4b00-927e-ab14a16158e9,27250687-6aaa-4fce-8eb5-9fa6d44b1130.rna_seq.augmented_star_gene_counts.tsv,Transcriptome Profiling,Gene Expression Quantification,HCMI-CMDC,HCM-CSHL-1262-C19,HCM-CSHL-1262-C19-06A,Tumor,Metastatic,Solid Tissue,Frozen
-97.88619962286666,64.42847957442481,c5894d18-e5d9-4c6f-8499-bd4bd2dfd27b.rna_seq.augmented_star_gene_counts.tsv,c5894d18-e5d9-4c6f-8499-bd4bd2dfd27b,7bb5a100-f2f5-4369-8e09-f7b4fbfdabe2,c5894d18-e5d9-4c6f-8499-bd4bd2dfd27b.rna_seq.augmented_star_gene_counts.tsv,Transcriptome Profiling,Gene Expression Quantification,HCMI-CMDC,HCM-BROD-0922-C71,HCM-BROD-0922-C71-85A,Tumor,Primary,Adherent Cell Line,Frozen
52.16806024395809,-4.582781076721744,205b5dc8-48fd-41e3-8447-8a33e631094f.rna_seq.augmented_star_gene_counts.tsv,205b5dc8-48fd-41e3-8447-8a33e631094f,771fa67e-d1c3-4f9b-a32e-cab14998452f,205b5dc8-48fd-41e3-8447-8a33e631094f.rna_seq.augmented_star_gene_counts.tsv,Transcriptome Profiling,Gene Expression Quantification,CPTAC-3,C3L-04791,C3L-04791-06,Normal,Not Applicable,Solid Tissue,Snap Frozen
-3.0305731048310265,-13.57871662558177,bc8dc68b-f754-45d6-b9a2-6e679a11a030.rna_seq.augmented_star_gene_counts.tsv,bc8dc68b-f754-45d6-b9a2-6e679a11a030,4a59ec96-f82d-48cc-bad3-5bc330e56325,bc8dc68b-f754-45d6-b9a2-6e679a11a030.rna_seq.augmented_star_gene_counts.tsv,Transcriptome Profiling,Gene Expression Quantification,CPTAC-3,C3L-01237,C3L-01237-06,Normal,Not Applicable,Solid Tissue,Snap Frozen
103.18989720591959,-71.21590614829837,f56820b8-f0ae-47c9-947d-410a6e1cf2c5.rna_seq.augmented_star_gene_counts.tsv,f56820b8-f0ae-47c9-947d-410a6e1cf2c5,de2e401e-5b58-4218-b5f9-0ea3e9588a32,f56820b8-f0ae-47c9-947d-410a6e1cf2c5.rna_seq.augmented_star_gene_counts.tsv,Transcriptome Profiling,Gene Expression Quantification,CPTAC-3,C3N-00175,C3N-00175-06,Normal,Not Applicable,Solid Tissue,Snap Frozen
29.97496454840459,-29.381295752402178,f6a3f0fd-1070-44c7-a1ba-fdbbe8e43b14.rna_seq.augmented_star_gene_counts.tsv,f6a3f0fd-1070-44c7-a1ba-fdbbe8e43b14,62f638ec-26b2-4adb-aaf9-f42f601176b3,f6a3f0fd-1070-44c7-a1ba-fdbbe8e43b14.rna_seq.augmented_star_gene_counts.tsv,Transcriptome Profiling,Gene Expression Quantification,CPTAC-3,"C3L-03628, C3L-03628","C3L-03628-02, C3L-03628-01","Tumor, Tumor","Primary, Primary","Solid Tissue, Solid Tissue","Snap Frozen, Snap Frozen"
-62.29539851294683,30.6905431617985,05a71798-3185-4538-bb29-ecb2c2a6bd79.rna_seq.augmented_star_gene_counts.tsv,05a71798-3185-4538-bb29-ecb2c2a6bd79,60a674ab-da56-4ca6-924f-69ac1f056f58,05a71798-3185-4538-bb29-ecb2c2a6bd79.rna_seq.augmented_star_gene_counts.tsv,Transcriptome Profiling,Gene Expression Quantification,HCMI-CMDC,HCM-EXPT-1238-C18,HCM-EXPT-1238-C18-01A,Tumor,Primary,Solid Tissue,Frozen
33.66804991001578,-77.6786877687153,e6037dc0-d2a6-47c4-86f3-98ae6a2890a2.rna_seq.augmented_star_gene_counts.tsv,e6037dc0-d2a6-47c4-86f3-98ae6a2890a2,0ab50cf8-9530-4c83-830a-0e39bb0d83e2,e6037dc0-d2a6-47c4-86f3-98ae6a2890a2.rna_seq.augmented_star_gene_counts.tsv,Transcriptome Profiling,Gene Expression Quantification,CPTAC-3,C3N-03222,C3N-03222-06,Normal,Not Applicable,Solid Tissue,Snap Frozen
1.1308501571573666,-18.89500188433427,f75d9d4c-38a6-4597-9871-7778b39bb44d.rna_seq.augmented_star_gene_counts.tsv,f75d9d4c-38a6-4597-9871-7778b39bb44d,e8e5cb2e-aeae-4609-9cfc-141334204e7d,f75d9d4c-38a6-4597-9871-7778b39bb44d.rna_seq.augmented_star_gene_counts.tsv,Transcriptome Profiling,Gene Expression Quantification,CPTAC-3,"C3L-08238, C3L-08238","C3L-08238-05, C3L-08238-01","Tumor, Tumor","Primary, Primary","Solid Tissue, Solid Tissue","Snap Frozen, Snap Frozen"
86.11233434280538,102.00266280417225,a7f1d5f7-221e-4ce7-9e91-ede68059dc8d.rna_seq.augmented_star_gene_counts.tsv,a7f1d5f7-221e-4ce7-9e91-ede68059dc8d,668107b3-5362-415f-953c-5dc3dbd79a77,a7f1d5f7-221e-4ce7-9e91-ede68059dc8d.rna_seq.augmented_star_gene_counts.tsv,Transcriptome Profiling,Gene Expression Quantification,CPTAC-3,C3N-01191,C3N-01191-05,Normal,Not Applicable,Solid Tissue,Snap Frozen
51.42080923340315,-81.03853836103268,fab2447c-95cb-4fd7-94d1-b9c9674f5cf5.rna_seq.augmented_star_gene_counts.tsv,fab2447c-95cb-4fd7-94d1-b9c9674f5cf5,8ed36a07-ee11-4057-8f67-1587b9ca4843,fab2447c-95cb-4fd7-94d1-b9c9674f5cf5.rna_seq.augmented_star_gene_counts.tsv,Transcriptome Profiling,Gene Expression Quantification,CPTAC-3,C3N-01072,C3N-01072-06,Normal,Not Applicable,Solid Tissue,Snap Frozen
44.1160316762943,9.88627991293678,62878656-ff21-4a1d-b2b0-0b07d1408131.rna_seq.augmented_star_gene_counts.tsv,62878656-ff21-4a1d-b2b0-0b07d1408131,0cdb415e-28a2-4b58-8233-dd1bb6c65442,62878656-ff21-4a1d-b2b0-0b07d1408131.rna_seq.augmented_star_gene_counts.tsv,Transcriptome Profiling,Gene Expression Quantification,CPTAC-3,C3N-02436,C3N-02436-07,Normal,Not Applicable,Solid Tissue,Snap Frozen
19.915240578723484,44.91808850618714,d5d38eca-e13b-444f-a51a-580d1aa81f30.rna_seq.augmented_star_gene_counts.tsv,d5d38eca-e13b-444f-a51a-580d1aa81f30,f3ba5fb3-77f3-4da2-8f7f-7665874d094a,d5d38eca-e13b-444f-a51a-580d1aa81f30.rna_seq.augmented_star_gene_counts.tsv,Transcriptome Profiling,Gene Expression Quantification,CPTAC-3,C3N-00859,C3N-00859-04,Normal,Not Applicable,Solid Tissue,Snap Frozen
134.4365130106675,149.34099874680504,948198fa-f7da-4dfa-b632-052bee55f41e.rna_seq.augmented_star_gene_counts.tsv,948198fa-f7da-4dfa-b632-052bee55f41e,2ef40a35-a98c-4474-9e94-6d661afb90a2,948198fa-f7da-4dfa-b632-052bee55f41e.rna_seq.augmented_star_gene_counts.tsv,Transcriptome Profiling,Gene Expression Quantification,CPTAC-3,C3L-00987,C3L-00987-11,Tumor,Primary,Solid Tissue,Snap Frozen
62.630908858218156,-83.76635806324732,8705156e-0342-43f9-930c-4b39d1657b81.rna_seq.augmented_star_gene_counts.tsv,8705156e-0342-43f9-930c-4b39d1657b81,32e0a1ca-0cd8-4893-b3fe-5cd3a0260c8c,8705156e-0342-43f9-930c-4b39d1657b81.rna_seq.augmented_star_gene_counts.tsv,Transcriptome Profiling,Gene Expression Quantification,CPTAC-3,C3N-01488,C3N-01488-06,Normal,Not Applicable,Solid Tissue,Snap Frozen
59.02322248786026,20.305957866799066,f613ef21-fae1-4f21-a63a-5ce2fd3facb6.rna_seq.augmented_star_gene_counts.tsv,f613ef21-fae1-4f21-a63a-5ce2fd3facb6,759fdfd9-8191-4a29-bbe2-873b9dd4942f,f613ef21-fae1-4f21-a63a-5ce2fd3facb6.rna_seq.augmented_star_gene_counts.tsv,Transcriptome Profiling,Gene Expression Quantification,CPTAC-3,C3N-00834,C3N-00834-05,Normal,Not Applicable,Solid Tissue,Snap Frozen
4.660619006620584,-14.825692878189303,14140b5d-8165-4188-a1d7-5df779da410e.rna_seq.augmented_star_gene_counts.tsv,14140b5d-8165-4188-a1d7-5df779da410e,67ae97ce-21c6-43aa-bbfe-f6020d3ef254,14140b5d-8165-4188-a1d7-5df779da410e.rna_seq.augmented_star_gene_counts.tsv,Transcriptome Profiling,Gene Expression Quantification,CPTAC-3,"C3N-02281, C3N-02281","C3N-02281-03, C3N-02281-02","Tumor, Tumor","Primary, Primary","Solid Tissue, Solid Tissue","Snap Frozen, Snap Frozen"
2.519918369597034,-11.681802499109304,e272c50c-7f05-438b-8025-6e45a7e45567.rna_seq.augmented_star_gene_counts.tsv,e272c50c-7f05-438b-8025-6e45a7e45567,9e38d7c4-22d2-44af-8296-8d32c94c9b6d,e272c50c-7f05-438b-8025-6e45a7e45567.rna_seq.augmented_star_gene_counts.tsv,Transcriptome Profiling,Gene Expression Quantification,CPTAC-3,C3N-01943,C3N-01943-06,Normal,Not Applicable,Solid Tissue,Snap Frozen
89.62388649496361,-75.14685048087661,98bbabd1-f5ff-4619-aece-3aefcedbffb3.rna_seq.augmented_star_gene_counts.tsv,98bbabd1-f5ff-4619-aece-3aefcedbffb3,895075e9-d51f-4849-938a-b73ae7f4e11a,98bbabd1-f5ff-4619-aece-3aefcedbffb3.rna_seq.augmented_star_gene_counts.tsv,Transcriptome Profiling,Gene Expression Quantification,CPTAC-3,C3N-03054,C3N-03054-03,Normal,Not Applicable,Solid Tissue,Snap Frozen
-81.41365860131968,-42.165928804019245,2e91c220-5bd1-405d-8161-c28656d83ab4.rna_seq.augmented_star_gene_counts.tsv,2e91c220-5bd1-405d-8161-c28656d83ab4,20b1b681-1caa-4391-9be7-e0b4f47c4859,2e91c220-5bd1-405d-8161-c28656d83ab4.rna_seq.augmented_star_gene_counts.tsv,Transcriptome Profiling,Gene Expression Quantification,HCMI-CMDC,HCM-EXPT-0891-C25,HCM-EXPT-0891-C25-01A,Tumor,Primary,Solid Tissue,Frozen
166.3038389993658,93.33705309785499,63af2405-350e-4304-af91-dd95e269b38d.rna_seq.augmented_star_gene_counts.tsv,63af2405-350e-4304-af91-dd95e269b38d,3116035f-39cb-42d9-8675-c3e58527705c,63af2405-350e-4304-af91-dd95e269b38d.rna_seq.augmented_star_gene_counts.tsv,Transcriptome Profiling,Gene Expression Quantification,HCMI-CMDC,HCM-STAN-1109-D13,HCM-STAN-1109-D13-01A,Tumor,Primary,Solid Tissue,FFPE
-51.594828887677906,31.744872112428965,d246e892-e276-4c69-b28c-c6f64ab5a8ec.rna_seq.augmented_star_gene_counts.tsv,d246e892-e276-4c69-b28c-c6f64ab5a8ec,8af68f71-98f0-4da5-b3e5-2ec1e3480146,d246e892-e276-4c69-b28c-c6f64ab5a8ec.rna_seq.augmented_star_gene_counts.tsv,Transcriptome Profiling,Gene Expression Quantification,HCMI-CMDC,HCM-CSHL-0514-C50,HCM-CSHL-0514-C50-85B,Tumor,Primary,3D Organoid,Frozen
50.961290040065144,-8.5231883977304,fec66e5a-6526-4f95-ae0e-ad819ad16a3c.rna_seq.augmented_star_gene_counts.tsv,fec66e5a-6526-4f95-ae0e-ad819ad16a3c,1a64a821-3ae2-443b-980a-83dada5b5e58,fec66e5a-6526-4f95-ae0e-ad819ad16a3c.rna_seq.augmented_star_gene_counts.tsv,Transcriptome Profiling,Gene Expression Quantification,CPTAC-3,C3L-07082,C3L-07082-08,Normal,Not Applicable,Solid Tissue,Snap Frozen
97.4971173554911,-52.46021905404383,6819c7ed-6f9f-44d4-9cf1-da669c5e60ff.rna_seq.augmented_star_gene_counts.tsv,6819c7ed-6f9f-44d4-9cf1-da669c5e60ff,d66f6844-e0fe-4b1a-bbec-2f4e889eb46e,6819c7ed-6f9f-44d4-9cf1-da669c5e60ff.rna_seq.augmented_star_gene_counts.tsv,Transcriptome Profiling,Gene Expression Quantification,CPTAC-3,C3N-02729,C3N-02729-03,Normal,Not Applicable,Solid Tissue,Snap Frozen
-119.47214121826886,12.238700265982239,89b086d1-2d13-4939-a102-f5c88c44d80c.rna_seq.augmented_star_gene_counts.tsv,89b086d1-2d13-4939-a102-f5c88c44d80c,e0037b7b-2122-4859-ad32-398852a3d4a5,89b086d1-2d13-4939-a102-f5c88c44d80c.rna_seq.augmented_star_gene_counts.tsv,Transcriptome Profiling,Gene Expression Quantification,HCMI-CMDC,HCM-STAN-1109-D13,HCM-STAN-1109-D13-85B,Tumor,Primary,3D Organoid,Frozen
-125.55523616134306,-29.293352189024873,e3e899e6-67d1-4087-8b10-327a4aacadea.rna_seq.augmented_star_gene_counts.tsv,e3e899e6-67d1-4087-8b10-327a4aacadea,6bb156bb-c3f3-4928-a2ea-9373da527a27,e3e899e6-67d1-4087-8b10-327a4aacadea.rna_seq.augmented_star_gene_counts.tsv,Transcriptome Profiling,Gene Expression Quantification,HCMI-CMDC,HCM-BROD-0353-C64,HCM-BROD-0353-C64-85A,Tumor,Primary,Adherent Cell Line,Frozen
-9.417240862685713,-20.441532533043073,74e4cad1-e75a-4ab4-a79e-d3ca48d77b60.rna_seq.augmented_star_gene_counts.tsv,74e4cad1-e75a-4ab4-a79e-d3ca48d77b60,86e31630-23b0-4617-a760-df81831ef427,74e4cad1-e75a-4ab4-a79e-d3ca48d77b60.rna_seq.augmented_star_gene_counts.tsv,Transcriptome Profiling,Gene Expression Quantification,CPTAC-3,C3L-00449,C3L-00449-01,Tumor,Primary,Solid Tissue,Snap Frozen
64.22231557330663,210.61652656841835,5e1b3528-dc3b-43ef-93ab-7285763fefe7.rna_seq.augmented_star_gene_counts.tsv,5e1b3528-dc3b-43ef-93ab-7285763fefe7,e71729c6-aba1-4504-9534-ad884a7f7577,5e1b3528-dc3b-43ef-93ab-7285763fefe7.rna_seq.augmented_star_gene_counts.tsv,Transcriptome Profiling,Gene Expression Quantification,HCMI-CMDC,HCM-CSHL-0393-C18,HCM-CSHL-0393-C18-85A,Tumor,Metastatic,3D Organoid,Frozen
51.73603186032508,-78.65819403916377,710a199c-93a1-463b-8f09-8cba6f15eb77.rna_seq.augmented_star_gene_counts.tsv,710a199c-93a1-463b-8f09-8cba6f15eb77,2d4b1fac-f529-4d07-aa6f-76b7565eaef3,710a199c-93a1-463b-8f09-8cba6f15eb77.rna_seq.augmented_star_gene_counts.tsv,Transcriptome Profiling,Gene Expression Quantification,CPTAC-3,C3L-02963,C3L-02963-06,Normal,Not Applicable,Solid Tissue,Snap Frozen
73.76140734646756,5.0359796220741,6c8e3af5-9adf-457d-a108-58ad5b57c6f4.rna_seq.augmented_star_gene_counts.tsv,6c8e3af5-9adf-457d-a108-58ad5b57c6f4,5b3f93a7-98c2-439f-a10c-fccecf7372c9,6c8e3af5-9adf-457d-a108-58ad5b57c6f4.rna_seq.augmented_star_gene_counts.tsv,Transcriptome Profiling,Gene Expression Quantification,CPTAC-3,C3L-01311,C3L-01311-06,Normal,Not Applicable,Solid Tissue,Snap Frozen
83.34000377323053,-61.21983940324799,9fe8a9eb-ee3c-4c10-8f5f-01e120c43b6f.rna_seq.augmented_star_gene_counts.tsv,9fe8a9eb-ee3c-4c10-8f5f-01e120c43b6f,e2615354-9984-472b-9fd9-2b91270fb648,9fe8a9eb-ee3c-4c10-8f5f-01e120c43b6f.rna_seq.augmented_star_gene_counts.tsv,Transcriptome Profiling,Gene Expression Quantification,CPTAC-3,C3N-03233,C3N-03233-06,Normal,Not Applicable,Solid Tissue,Snap Frozen
